Index,Certainty Ratings-Vid 1,CertaintyString-Vid1,Certainty Ratings-Vid 2,CertaintyString-Vid2,Certainty Ratings-Vid 3,CertaintyString-Vid3,Certainty Ratings-Vid 4,CertaintyString-Vid4,Certainty Ratings-Vid 5,CertaintyString-Vid5,Certainty Ratings-Vid 6,CertaintyString-Vid6
2326,3, Innocent,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2327,-4, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2328,-5, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2329,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2330,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2331,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2332,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2333,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2334,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2335,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2336,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2337,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2338,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2339,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2340,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2341,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2342,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2343,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2344,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2345,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2346,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2347,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2348,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2349,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2350,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2351,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2352,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2353,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2354,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2355,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2356,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2357,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2358,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2359,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2360,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2361,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2362,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2363,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2364,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2365,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2366,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2367,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2368,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2369,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2370,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2371,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2372,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2373,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2374,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2375,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2376,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2377,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2378,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2379,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2380,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2381,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2382,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2383,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2384,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2385,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2386,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2387,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2388,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2389,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2390,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2391,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2392,-6, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2393,-7, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2394,-8, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2395,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2396,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2397,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2398,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2399,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2400,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2401,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2402,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2403,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2404,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2405,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2406,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2407,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2408,-9, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2409,-10, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2410,-11, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2411,-12, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2412,-13, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2413,-14, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2414,-15, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2415,-16, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2416,-17, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2417,-18, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2418,-19, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2419,-20, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2420,-21, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2421,-22, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2422,-23, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2423,-24, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2424,-25, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2425,-26, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2426,-27, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2427,-28, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2428,-29, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2429,-30, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2430,-31, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2431,-32, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2432,-33, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2433,-34, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2434,-35, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2435,-36, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2436,-37, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2437,-38, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2438,-39, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2439,-40, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2440,-41, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2441,-42, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2442,-43, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2443,-44, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2444,-45, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2445,-46, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2446,-47, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2447,-48, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2448,-49, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2449,-50, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2450,-51, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2451,-52, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2452,-53, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2453,-54, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2454,-55, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2455,-56, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2456,-57, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2457,-58, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2458,-59, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2459,-60, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2460,-61, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2461,-62, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2462,-63, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2463,-64, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2464,-65, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2465,-66, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2466,-67, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2467,-68, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2468,-69, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2469,-70, Guilty,-39, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2470,-71, Guilty,-38, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2471,-72, Guilty,-37, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2472,-73, Guilty,-36, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2473,-74, Guilty,-35, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2474,-75, Guilty,-34, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2475,-76, Guilty,-33, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2476,-77, Guilty,-32, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2477,-78, Guilty,-31, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2478,-79, Guilty,-30, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2479,-80, Guilty,-29, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2480,-81, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2481,-82, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2482,-83, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2483,-84, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2484,-85, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2485,-86, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2486,-87, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2487,-88, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2488,-89, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2489,-90, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2490,-91, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2491,-92, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2492,-93, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2493,-94, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2494,-95, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2495,-96, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2496,-97, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2497,-98, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2498,-99, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2499,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2500,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2501,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2502,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2503,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2504,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2505,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2506,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2507,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2508,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2509,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2510,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2511,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2512,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2513,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2514,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2515,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2516,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2517,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2518,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2519,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2520,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2521,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2522,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2523,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2524,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2525,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2526,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2527,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2528,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2529,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2530,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2531,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2532,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2533,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2534,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2535,-100, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2536,-99, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2537,-98, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2538,-97, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2539,-96, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2540,-95, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2541,-94, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2542,-93, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2543,-92, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2544,-91, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2545,-90, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2546,-89, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2547,-88, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2548,-87, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2549,-86, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2550,-85, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2551,-84, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2552,-83, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2553,-82, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2554,-81, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2555,-80, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2556,-79, Guilty,-28, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2557,-78, Guilty,-27, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2558,-77, Guilty,-26, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2559,-76, Guilty,-25, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2560,-75, Guilty,-24, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2561,-74, Guilty,-23, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2562,-73, Guilty,-22, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2563,-72, Guilty,-21, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2564,-71, Guilty,-20, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2565,-70, Guilty,-19, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2566,-69, Guilty,-18, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2567,-68, Guilty,-17, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2568,-67, Guilty,-16, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2569,-66, Guilty,-15, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2570,-65, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2571,-64, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2572,-63, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2573,-62, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2574,-61, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2575,-60, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2576,-59, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2577,-58, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2578,-57, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2579,-56, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2580,-55, Guilty,-14, Guilty,-72, Guilty,15, Innocent,0,0,0,0
2581,-54, Guilty,-14, Guilty,-73, Guilty,15, Innocent,0,0,0,0
2582,-53, Guilty,-14, Guilty,-74, Guilty,15, Innocent,0,0,0,0
2583,-52, Guilty,-14, Guilty,-75, Guilty,15, Innocent,0,0,0,0
2584,-51, Guilty,-14, Guilty,-76, Guilty,15, Innocent,0,0,0,0
2585,-50, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2586,-49, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2587,-48, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2588,-47, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2589,-46, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2590,-45, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2591,-44, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2592,-43, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2593,-42, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2594,-41, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2595,-40, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2596,-39, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2597,-38, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2598,-37, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2599,-36, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2600,-35, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2601,-34, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2602,-33, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2603,-32, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2604,-31, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2605,-30, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2606,-29, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2607,-28, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2608,-27, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2609,-26, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2610,-25, Guilty,-14, Guilty,-77, Guilty,15, Innocent,0,0,0,0
2611,-24, Guilty,-14, Guilty,-78, Guilty,15, Innocent,0,0,0,0
2612,-23, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2613,-22, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2614,-21, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2615,-20, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2616,-19, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2617,-18, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2618,-17, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2619,-16, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2620,-15, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2621,-14, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2622,-13, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2623,-12, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2624,-11, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2625,-10, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2626,-9, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2627,-8, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2628,-7, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2629,-6, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2630,-5, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2631,-4, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2632,-3, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2633,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2634,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2635,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2636,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2637,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2638,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2639,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2640,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2641,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2642,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2643,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2644,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2645,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2646,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2647,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2648,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2649,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2650,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2651,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2652,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2653,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
2654,-2, Guilty,-14, Guilty,-79, Guilty,15, Innocent,0,0,0,0
