InstText,Show,VideoClip,VictimImg,AccusedImg,VictimName,AccusedName,Background,QuestionText,LowAnchor,HighAnchor,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,VidTrials.thisRepN,VidTrials.thisTrialN,VidTrials.thisN,VidTrials.thisIndex,Questions.thisRepN,Questions.thisTrialN,Questions.thisN,Questions.thisIndex,Space1.rt,Space2.rt,RoleText,Show,Total Certainty Ratings,Certainty Status,slider.response,RoleManip Check Answer,slider.rt,enter.rt,QuestionScale.response,QuestionScale.rt,EnterEnd.rt,Participant,date,expName,psychopyVersion,frameRate,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How easy was the previous video to understand?,Not at all easy to understand,Very easy to understand,,,,,0,5,5,8,0,0,0,0,,,,Fargo,,,,,,,4.0,0.4962327997200191,1811.567007099744,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How engaged were you while watching the previous video?,Not engaged at all,Completely engaged,,,,,0,5,5,8,0,1,1,1,,,,Fargo,,,,,,,5.0,0.32794110011309385,1812.0628069997765,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",To what extent were your judgments of certainty based on the identity of the accused?,Not at all,Completely,,,,,0,5,5,8,0,2,2,2,,,,Fargo,,,,,,,6.0,0.4331997996196151,1812.6707335999236,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",To what extent were your judgments of certainty based on information that was communicated or shown in the video?,Not at all,Completely,,,,,0,5,5,8,0,3,3,3,,,,Fargo,,,,,,,5.0,0.416344600263983,1813.3111377996393,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.","To what extent were your judgments of certainty based on background context such as music, sound effects, etc.?",Not at all,Completely,,,,,0,5,5,8,0,4,4,4,,,,Fargo,,,,,,,3.0,0.3840252999216318,1813.926808099728,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How easy was it to adopt your role?,Not at all easy,Very easy,,,,,0,5,5,8,0,5,5,5,,,,Fargo,,,,,,,4.0,0.9153146999888122,1815.0791127998382,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How easy was it to stay in your role while watching the video?,Not at all easy,Very easy,,,,,0,5,5,8,0,6,6,6,,,,Fargo,,,,,,,2.0,0.44885449996218085,1815.7108569997363,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",To what extent do you think your role influenced your judgments?,Did not influence at all,Influenced very much,,,,,0,5,5,8,0,7,7,7,,,,Fargo,,,,,,,3.0,0.33298859978094697,1816.2549445000477,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How complex do you think the case portrayed in the video is?,Not complex at all,Extremely complex,,,,,0,5,5,8,0,8,8,8,,,,Fargo,,,,,,,5.0,0.416824399959296,1816.8470564000309,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",How curious are you about what actually happened with this case?,Not curious at all,Extremely curious,,,,,0,5,5,8,0,9,9,9,,,,Fargo,,,,,,,4.0,0.46615960029885173,1817.455363499932,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",Please rate how emotionally intense you felt while watching the video:,Not intense at all,Extremely intense,,,,,0,5,5,8,0,10,10,10,,,,Fargo,,,,,,,3.0,0.4175297003239393,1818.0148614998907,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",Please rate how emotionally intense you thought the video was in general:,Not intense at all,Extremely intense,,,,,0,5,5,8,0,11,11,11,,,,Fargo,,,,,,,4.0,0.5167784001678228,1818.6627576998435,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
,Fargo,FargoS1E4_1_1.mp4,PearlNygaard.PNG,LesterNygaard.PNG,Pearl Nygaard,Lester Nygaard,"A woman was found murdered in the basement of her home. Her husband was found at the crime scene, unconscious but alive. A dead cop was also found at the scene.",,,,,,,,0,5,5,8,,,,,,,,Fargo,,,,,,,,,,13,2021_Apr_07_0810,Certainty Task-Joy,2021.1.2,59.887447496818794,
